Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering
17,0,2,2,17.430913614162527,5,0,0,0,0,0,0
18,1,2,2,9.69984569154999,11,0,3,1,0,0,1
18,0,0,1,6.111529186556515,10,0,2,0,0,0,0
15,1,1,2,10.352778713788693,15,1,1,1,0,0,0
16,0,0,2,7.639160380905377,19,0,1,0,0,0,1
17,1,2,2,11.286021293396605,16,0,1,1,0,1,0
15,0,0,1,2.2906573665269647,19,1,4,0,0,0,0
16,1,0,3,19.939810056251023,8,0,1,0,1,0,1
15,0,3,2,8.511117553934351,0,1,3,0,1,0,0
18,0,0,0,6.964612794147373,25,0,2,1,1,0,1
16,0,0,2,14.204196966325298,2,1,3,0,1,0,0
15,0,1,2,7.27798812990665,20,0,2,0,0,0,0
15,0,3,2,16.66548610057515,22,1,4,0,0,0,0
17,0,0,2,9.085414487208505,8,0,1,0,1,1,0
15,1,0,3,14.391168265308698,21,0,2,0,0,1,1
16,0,0,1,2.149064328837731,18,0,1,0,0,0,0
16,1,1,2,16.922383711102235,12,0,2,1,1,0,0
17,1,0,3,14.714359735562198,22,0,2,1,0,1,0
16,1,1,3,4.234335569239313,13,0,3,1,0,0,0
18,1,3,2,2.905720194915733,19,0,2,0,0,0,0
16,1,0,3,6.325846974512488,18,1,0,0,0,1,0
16,0,0,0,19.521411720638085,29,0,3,1,1,0,0
15,0,0,3,5.136631491341173,22,1,2,0,0,0,1
15,0,0,1,9.122544178932666,26,0,1,0,1,1,0
16,1,2,1,0.6004045143467263,26,0,4,1,1,1,0
17,0,0,1,7.944550591324651,6,1,4,0,0,0,0
15,0,0,2,11.426400308662055,3,1,3,0,0,0,0
17,0,1,1,19.062492250159305,11,0,3,0,0,0,0
16,0,0,1,10.334720898801288,22,0,0,0,1,0,0
16,0,1,1,16.382146523553757,26,0,4,0,0,0,0
18,1,0,1,10.94255285137801,13,0,2,0,1,0,0
15,0,2,2,0.815700268710362,1,0,1,0,0,1,1
16,1,3,2,6.300165503795481,0,0,3,1,0,1,0
18,1,1,1,11.510990156622064,27,0,1,0,1,0,0
15,1,3,2,19.011879318622487,17,0,2,1,0,0,0
16,1,0,3,17.182607195024666,19,1,1,0,0,0,0
16,1,0,2,4.567112283576953,7,1,2,1,0,1,0
15,0,1,1,4.40219660038327,2,0,2,1,1,0,1
15,0,1,2,4.023459342278015,25,0,2,1,1,1,0
15,0,0,1,18.449977926050064,5,0,0,1,1,0,1
16,1,0,1,17.053323062034412,21,1,2,0,0,0,0
16,0,0,1,15.497668645058976,12,0,2,0,0,1,0
18,0,0,3,7.854702284484551,8,0,1,0,0,0,0
17,1,0,1,10.087614085975336,8,0,4,0,0,0,1
15,1,2,0,9.286634895903056,19,0,2,0,0,0,0
16,1,0,1,5.067962151187453,8,0,3,0,0,1,1
16,1,0,3,10.10056092297534,14,1,1,0,0,0,0
15,0,1,2,0.6099309570550893,12,0,2,1,1,0,0
17,1,1,1,2.6362074699491838,21,0,1,1,1,0,0
15,1,2,2,17.73179192337893,15,0,2,0,1,0,0
17,0,1,2,15.033595340628466,1,0,1,0,0,0,0
16,0,0,2,8.457368181181742,25,0,2,1,0,0,0
17,1,2,1,10.343007245677544,13,0,2,0,0,1,1
18,0,1,3,7.399977719199549,26,0,1,0,0,0,0
16,1,0,1,14.81559734321345,5,1,3,0,0,0,1
18,1,1,2,15.683743584641592,1,1,4,0,1,0,0
15,0,3,0,15.265703804063184,7,0,1,0,0,0,0
15,0,0,1,14.452234496688993,3,1,3,1,0,0,0
15,1,0,1,4.090086773855917,20,1,3,0,0,0,0
17,1,0,2,6.759399584809575,23,0,2,0,0,1,0
16,1,0,0,9.3969086996735,13,0,3,1,0,0,1
15,0,0,2,6.615859828553113,10,0,4,1,0,0,0
15,1,1,1,15.09880400316658,23,0,2,0,0,0,1
16,1,0,2,6.587070484999094,27,1,3,1,0,0,1
15,1,3,3,2.764641735706743,13,0,3,1,0,0,0
18,1,2,2,7.980809040966081,11,0,2,1,0,1,0
16,1,1,2,19.598288655647607,15,0,2,1,0,0,0
16,0,2,2,4.517628258671518,5,0,4,1,0,0,0
16,1,0,1,12.24317317886458,19,0,3,0,1,0,0
18,1,0,3,8.659460996794126,0,0,1,1,0,0,0
16,1,1,1,1.4204913529865326,11,0,1,1,0,1,0
18,1,2,2,9.75753211996119,6,1,4,0,1,0,0
16,0,2,2,14.043286572966249,7,1,0,0,0,0,0
17,0,0,1,10.264399516556376,8,1,3,1,1,0,0
15,0,3,1,17.442121274931623,1,1,1,1,1,0,0
17,1,0,2,5.778740333151653,16,1,0,0,0,0,1
15,1,2,3,1.7249834260792984,19,0,0,0,1,0,0
18,0,3,3,18.73131223316012,12,0,2,1,0,0,0
17,0,0,2,7.56392699056438,4,0,0,0,0,0,1
16,0,2,2,11.528111029072669,9,0,2,0,1,0,0
15,1,0,3,15.84006252260392,11,0,3,0,1,0,0
15,1,0,0,6.486273277511612,16,1,2,0,0,1,0
17,0,1,1,14.323290763552222,20,0,3,1,0,0,1
18,0,1,2,2.7083769963565607,5,0,2,0,0,0,1
17,0,3,3,5.825874944110105,2,0,2,0,0,0,0
18,1,1,3,2.894212722730398,27,0,2,0,0,1,0
18,1,0,2,16.224611168027156,14,1,2,0,1,0,0
15,1,2,0,4.452984704535707,6,0,4,1,0,0,0
17,0,3,2,14.348071108104206,29,0,3,0,0,0,0
17,0,0,1,18.86596794491305,5,0,2,0,0,0,0
18,1,3,1,10.55544418137754,3,1,3,0,0,0,0
17,0,0,2,10.800583845213756,18,0,2,0,0,0,0
16,1,2,0,9.22067136195624,4,0,1,1,0,0,0
16,0,0,3,6.517802867872855,2,1,2,0,1,0,0
17,0,0,2,9.513100618498342,25,0,3,1,0,0,0
17,0,0,2,12.056150645335189,24,0,2,0,0,0,1
18,0,1,0,19.719831443413188,8,0,3,0,1,0,0
16,1,0,1,18.755291186364484,5,1,2,1,0,0,0
16,0,0,0,17.243059165862434,12,0,2,1,0,0,0
15,1,1,4,17.782610714097167,26,0,4,1,1,1,0
18,1,3,3,9.35698366584086,21,0,2,0,0,0,0
15,1,0,2,13.148886543549295,27,0,3,0,0,0,0
16,0,0,1,17.901334458724282,29,0,3,1,1,1,0
18,1,0,3,7.859015299827061,19,0,4,0,1,1,0
17,1,0,1,19.23524956690937,3,0,0,1,0,0,0
18,1,2,1,8.31572124138366,1,0,1,1,0,1,1
17,0,2,2,12.021653307864312,25,0,3,1,0,0,0
17,0,1,3,14.19609426544744,3,0,2,1,0,0,0
18,1,0,0,19.011840261518767,7,0,2,0,0,0,0
17,0,2,1,4.8923254810453205,12,0,1,1,1,0,0
15,1,1,3,14.922619564772845,9,0,1,0,0,0,1
16,1,2,1,10.416311722881645,17,1,2,0,0,0,0
17,0,1,1,5.371142812412821,8,0,1,0,0,0,0
15,1,2,2,15.532136795927812,29,0,1,0,1,0,0
17,0,1,3,11.04444560347693,0,0,0,1,0,1,1
16,0,0,2,13.219476412993515,12,0,1,1,0,0,0
15,1,3,4,6.45802137155802,17,1,3,0,1,0,0
16,0,1,2,9.6254790365521,14,0,3,0,0,0,0
16,0,1,0,12.34708501976134,1,0,0,1,0,0,1
15,1,0,4,8.09821628539688,10,0,1,1,0,0,0
15,1,1,2,3.967450796954026,28,0,2,1,1,0,0
15,0,1,1,19.23280984630608,13,0,2,1,1,0,0
18,0,0,2,10.229350800852348,21,0,3,1,0,1,0
15,1,0,1,14.67840740575401,14,1,3,0,0,0,0
15,0,1,0,8.220943871121163,13,1,3,1,0,0,0
15,0,2,0,7.102635280514327,15,0,2,1,0,0,0
15,0,1,2,8.1432859693425,22,0,2,1,1,0,1
17,0,0,3,8.183932875712996,28,1,3,0,0,0,0
18,0,1,2,10.883602318839072,14,0,0,1,1,0,0
16,0,0,4,10.869397399627264,18,0,0,0,0,0,0
15,0,0,1,9.943076317657432,26,1,0,0,1,1,0
17,1,0,1,2.695715698348762,8,0,2,1,1,0,0
17,1,0,1,9.921509570010622,4,0,1,0,0,0,0
17,1,0,1,3.3820780084130297,4,0,1,0,0,1,0
16,1,0,1,2.5227157259153032,10,0,3,1,0,0,0
15,1,0,2,18.652914346823355,27,1,4,1,1,1,1
18,0,0,3,12.099000262954084,19,0,1,1,0,1,0
18,0,1,4,13.189801162491683,24,1,2,0,1,1,0
17,0,0,1,8.035873406667275,23,0,1,1,0,0,0
16,0,0,3,18.179617838297283,27,0,4,0,0,0,0
16,1,2,1,12.75860979159331,3,0,1,1,0,0,1
16,0,0,1,15.38339739047175,19,0,3,0,1,0,0
18,0,1,3,7.371249380554277,17,0,1,1,0,0,0
17,1,0,2,19.20023761638251,24,0,3,0,0,0,0
15,0,0,1,16.4092258031663,2,1,1,1,1,0,0
18,0,1,2,17.078969260290872,3,1,1,0,1,0,0
17,1,1,1,3.443885348515085,13,0,1,1,1,1,0
17,0,2,2,5.41926415742439,6,0,1,0,0,0,0
15,0,1,2,5.712531993671542,25,1,3,1,0,0,0
15,0,3,4,5.418184464937424,7,0,3,0,0,0,0
15,0,0,0,17.10816324208576,23,0,2,0,1,0,0
16,0,0,1,0.6376959041718422,15,1,4,1,0,0,0
15,1,0,2,1.521999779615486,19,0,2,1,0,0,0
17,1,0,2,5.478297412598074,14,0,4,0,1,0,0
15,1,1,1,3.997459492988873,6,0,1,0,0,1,0
17,1,1,2,4.637192277656967,25,0,4,1,0,1,0
18,1,0,3,15.958863785066,16,0,0,1,0,0,1
16,1,3,3,11.26253187784094,21,0,2,0,0,0,0
18,0,2,3,0.1154132258593598,21,1,2,1,0,0,0
18,1,0,3,8.586455314083905,21,0,2,1,1,0,0
17,1,0,2,8.157698537007178,11,0,2,0,1,0,1
18,0,0,3,2.2789053888908706,17,0,2,0,0,1,0
17,0,0,1,13.522835772029143,23,1,4,1,0,0,0
15,1,0,1,14.04194376758982,13,1,4,1,0,0,0
15,0,1,1,14.417864381041952,14,1,4,1,1,0,0
17,1,0,2,14.56941891117184,14,0,4,0,0,1,0
15,0,0,1,0.001056538645936,4,1,3,0,1,0,0
16,1,3,4,19.078416076934445,15,0,4,0,1,0,0
18,0,1,1,16.28417534109326,4,0,3,1,0,0,0
16,0,3,0,18.079633931785708,1,0,2,0,0,1,0
18,1,0,2,0.3128659061486827,19,0,3,0,0,0,0
15,1,0,0,18.677175915714788,27,1,4,0,0,0,0
16,1,1,1,16.195770573762093,24,0,3,0,0,0,0
15,1,0,1,16.74438285917397,8,0,2,0,0,0,0
18,1,0,2,1.8657476944393705,21,0,0,0,0,0,1
17,0,1,2,14.775560578371952,26,0,3,1,0,1,0
17,1,1,2,19.19833379284182,8,0,4,0,0,0,0
16,1,0,2,13.570946828363212,3,0,2,0,0,0,0
15,0,0,2,11.411228092492127,14,0,1,0,0,0,0
15,0,0,1,18.91259355497994,10,0,2,0,1,1,0
16,1,0,1,8.85874243468872,0,1,2,0,1,1,0
17,0,0,2,11.985871326209574,17,1,2,0,0,0,0
18,0,0,0,9.526765869887324,28,1,3,0,0,0,0
16,1,0,0,18.656924427205983,0,1,4,1,0,0,1
18,0,3,2,1.5216945353101452,7,0,3,0,0,0,0
17,0,1,2,10.022394016506963,24,1,2,0,0,0,0
15,1,2,1,13.739048827708766,15,0,4,1,1,0,0
17,1,0,1,15.83813076844474,25,1,2,0,0,0,0
16,0,0,3,11.660372948882728,27,0,1,1,0,0,0
15,0,0,3,18.17835488242908,21,1,2,0,1,0,0
16,1,0,2,18.839828937677435,17,0,3,0,0,1,0
16,0,0,2,1.2863844638716704,21,0,3,0,0,0,0
17,0,2,2,8.047410790827488,8,0,4,1,1,0,0
16,0,1,4,0.4691804344230887,11,0,2,0,0,0,0
17,1,1,4,6.588333147488859,18,1,1,0,0,0,0
15,0,0,1,10.737364359412044,24,0,0,0,1,0,0
17,0,3,3,18.215898610198977,17,0,3,0,1,0,0
15,1,0,1,16.931086449308058,26,1,3,1,1,0,0
17,0,0,1,2.5499945334397145,4,0,2,0,1,0,0
18,0,0,2,1.860607494817914,26,0,2,1,0,0,0
18,1,2,2,11.78534677513334,1,0,4,0,1,0,0
16,1,3,3,10.642359449175654,6,0,4,1,1,0,0
17,1,0,0,5.327552828600477,26,1,1,0,1,0,0
17,1,2,2,17.989061691076703,9,1,3,1,1,0,0
15,0,2,3,18.54732818923107,14,1,3,0,0,1,0
16,0,0,3,8.052228766803253,24,0,1,1,1,1,0
17,1,0,1,17.806051142270405,6,0,2,1,0,0,0
16,1,0,1,7.678977885259453,27,0,1,0,0,0,0
18,0,3,2,14.736336636594004,4,1,1,1,0,0,0
17,1,0,1,9.518844350954485,14,0,3,1,1,0,0
17,0,2,4,2.45166313014366,19,0,2,1,0,0,1
16,1,0,3,18.55868402474043,27,0,2,0,1,0,0
17,0,2,1,9.081931867550733,19,0,2,0,0,0,0
16,1,0,1,14.689740806448071,14,1,0,1,0,0,0
17,1,1,0,7.343476288625843,9,0,3,0,0,0,1
15,0,2,3,0.3776175715246932,23,0,2,0,0,0,1
16,1,2,1,2.010607173836718,25,0,2,1,1,0,0
17,0,2,2,9.924389589798489,28,1,4,0,0,0,0
18,0,0,2,13.799287142527248,25,0,2,0,0,1,0
17,0,1,2,6.694706531585581,13,0,3,0,0,0,0
18,0,0,0,13.909769183553006,25,0,2,1,0,0,0
18,0,0,1,13.97271178863912,25,0,3,1,0,0,0
15,1,1,3,14.078718146556618,9,1,3,1,0,0,0
16,1,0,3,9.850437080410169,16,0,1,1,0,0,0
17,0,1,2,18.29772300243008,20,1,3,0,0,1,0
15,1,3,0,9.783930359612311,13,0,0,0,0,0,1
17,0,0,1,9.005303869932764,1,1,4,0,1,1,0
18,1,1,2,3.98761638021254,15,1,2,0,1,1,0
16,1,0,1,6.15310174712673,12,0,3,0,0,0,0
17,1,0,3,0.8466898503660669,26,0,2,1,0,0,1
17,1,0,2,12.670705872323405,8,0,3,1,0,1,0
18,0,3,0,4.970714878541857,6,0,4,0,0,0,0
17,0,2,3,6.083105089709302,15,0,3,1,0,0,0
17,1,3,4,15.416290433286424,9,0,1,1,0,0,0
18,1,3,0,6.544423663229077,23,1,2,1,0,0,0
15,0,0,2,4.843917840262844,21,0,2,0,1,0,0
18,1,0,1,3.381154982674115,8,1,2,0,1,0,0
15,0,1,1,15.497168043639116,21,0,2,0,0,1,0
16,0,0,1,2.5941251598005377,22,0,2,0,0,0,0
15,0,0,2,9.07507520500707,6,1,2,0,0,1,0
15,1,0,4,10.138602321543887,15,0,1,1,0,0,0
16,0,1,2,13.747798253714292,8,0,2,0,0,0,0
15,1,1,0,12.665669646659907,26,1,1,0,1,1,0
18,0,0,2,16.214413458903497,23,1,1,0,1,0,0
15,1,0,1,0.895028678524763,28,0,3,1,0,0,0
16,1,1,3,5.928814495587944,16,0,0,0,1,0,1
18,1,1,2,5.6026823755075945,19,0,2,0,0,0,0
16,0,0,1,2.9203381118421645,6,0,2,1,0,1,0
16,0,2,1,5.783565077128863,10,0,2,0,0,0,0
17,1,0,2,6.195306282858068,7,0,3,1,0,0,0
17,1,0,1,10.437689238549568,6,0,2,0,1,0,0
16,1,2,2,13.27408957852512,27,1,1,0,1,0,0
16,0,1,1,7.622010272236281,18,1,3,0,0,0,0
16,0,0,1,14.389404626267623,19,0,4,1,1,0,0
17,0,1,2,6.7233067715916,11,0,0,1,1,0,1
17,0,1,3,5.805673546295207,6,0,2,0,0,0,0
15,1,2,3,10.823761117140489,7,0,2,0,0,0,0
15,1,2,1,0.4743272061158121,6,0,1,0,1,0,0
16,0,1,1,1.5957824726800074,5,0,2,1,1,1,0
18,0,0,1,8.359390871730541,24,0,3,0,0,0,0
18,1,0,2,18.85825422783513,8,1,1,0,0,1,0
17,0,0,2,14.430235596868473,26,1,4,0,0,0,0
17,0,0,3,1.762531390011155,12,1,2,0,1,0,0
17,0,1,3,16.926360255617475,6,0,2,1,1,0,0
16,0,1,1,14.64601541216362,7,0,3,1,0,0,0
18,0,0,2,12.218930514053064,21,0,0,0,0,0,0
15,0,0,3,16.405859212183547,16,1,2,0,1,0,0
16,1,0,3,8.082196954859143,16,0,2,0,0,0,0
15,0,0,0,4.430021017077054,15,0,2,0,1,0,0
15,0,2,1,10.240467782175187,21,0,2,1,0,0,1
16,1,0,2,10.976835111869477,1,0,0,0,0,0,0
15,1,1,1,10.766527440198242,29,0,1,0,0,0,0
18,1,3,1,11.301475829602106,7,0,1,0,0,0,1
15,0,0,0,18.97409836478361,16,0,4,1,1,0,0
18,1,0,2,18.04491246192463,12,0,0,0,1,0,0
18,0,0,1,17.514340731178788,17,0,1,1,1,0,0
18,0,1,0,16.028336218172544,23,0,4,1,0,0,0
17,0,1,1,18.868562145305702,27,1,3,1,0,0,0
15,1,0,3,1.969892833588065,21,0,2,1,0,0,0
16,1,1,3,5.30246522891479,27,0,0,0,1,0,0
16,1,2,2,9.901118913091697,9,0,3,0,0,0,0
15,1,0,2,16.930689862468103,1,1,1,1,1,0,0
17,1,0,4,10.10331423045465,1,0,3,1,1,0,0
17,0,2,1,14.960694786831771,26,0,4,1,0,1,1
18,0,1,1,2.7791981049783243,13,0,2,1,1,0,1
15,0,2,1,5.048276259531203,15,0,1,0,1,0,0
15,0,1,1,14.635521900753448,6,0,3,0,1,1,0
16,1,2,1,3.294680177754481,20,0,2,1,0,0,0
15,1,0,3,7.027118693098535,20,1,2,1,1,0,0
17,0,2,2,5.2973251562714285,23,1,2,0,0,1,0
15,1,3,2,6.997233884449569,11,1,3,0,0,1,0
16,1,1,3,14.166480981559406,27,0,2,0,0,0,0
18,0,0,0,7.35694362285602,22,1,4,0,0,0,0
16,0,0,1,11.105266452158803,27,0,3,0,1,0,0
16,1,0,2,1.998637541088193,13,0,1,1,0,0,0
18,1,0,2,16.100353864692558,24,1,3,0,0,1,0
16,0,0,0,7.397772512962497,3,0,1,1,0,0,0
16,0,1,2,12.97068318066685,25,0,3,1,1,1,0
15,0,1,2,14.507792033236653,3,0,1,1,1,0,0
15,1,0,2,4.193218442234008,17,0,2,1,0,0,0
18,0,1,2,17.693499699066997,2,1,3,0,1,0,1
15,0,0,1,12.32448503213906,0,0,1,1,0,0,0
15,1,0,0,8.57450283502963,16,0,3,0,0,0,0
16,1,0,2,3.646703671564391,6,0,3,1,1,1,0
17,1,1,1,18.846018758024133,29,1,2,0,1,0,0
15,1,0,3,15.101364082632502,15,0,2,1,1,0,1
17,1,0,2,4.1604912546649775,29,0,4,0,0,1,0
15,0,0,1,6.75421549448449,4,1,1,0,0,1,1
15,0,2,2,16.193485161761465,18,0,3,0,0,1,0
18,1,0,2,13.91355326430678,6,0,3,1,0,0,0
18,1,1,1,15.315685854314488,13,1,4,0,0,0,0
18,1,1,3,8.824022044258648,1,0,3,0,0,0,1
17,1,2,3,14.329525252843338,2,1,2,1,0,0,1
16,1,3,2,7.729874457278274,16,0,4,0,0,1,0
15,0,0,0,4.225258338763929,15,1,3,0,0,0,0
15,0,0,2,12.6535406968272,7,1,3,0,1,0,0
15,0,2,2,19.520278511975885,17,0,0,0,0,0,0
17,0,0,1,6.212019427906592,14,0,2,1,1,1,0
18,1,1,1,9.219391844250794,6,1,3,0,0,1,0
16,0,1,3,13.480027421397072,26,0,2,1,0,0,0
17,1,1,0,10.830125642449758,8,0,2,0,0,0,0
18,1,3,2,16.868555914180984,5,0,1,1,0,0,0
17,1,3,2,15.234854129390316,17,1,2,1,0,0,0
16,0,2,2,1.1659440772471408,17,1,1,1,1,0,1
18,1,0,0,19.96842467847548,24,0,1,0,0,0,0
17,0,2,3,15.048049074389343,25,0,2,0,0,0,0
16,0,0,1,17.278066325882264,23,1,3,0,0,0,0
15,1,0,2,13.023954241906928,13,1,2,1,1,0,0
16,1,2,2,17.125702560935245,13,0,1,0,0,1,0
15,1,0,2,2.247659498574188,13,1,1,1,1,1,0
17,0,0,4,6.954756711186311,24,1,2,0,0,1,0
18,1,0,2,17.528418872089855,3,0,3,0,0,1,0
18,0,2,1,4.033104225337844,3,1,3,0,0,0,1
17,1,1,4,1.564841971600455,14,0,1,0,1,0,0
18,1,1,2,15.76237879890438,14,0,2,1,1,0,0
18,0,0,1,16.709723112865923,17,0,3,0,0,0,0
15,0,2,1,3.253044363798012,13,1,1,0,0,0,0
17,0,2,3,17.08691965565431,25,1,2,0,0,0,0
16,0,0,1,13.735355911943392,0,0,2,1,0,0,0
15,0,0,2,10.40165366433168,9,0,1,0,0,0,1
17,0,0,2,16.6050038556277,28,0,0,0,1,0,0
15,1,3,1,8.384984986379315,19,1,2,1,1,0,0
16,1,1,2,3.879879124467944,9,1,0,0,0,0,0
16,0,3,0,5.697053532212273,9,0,1,0,1,0,0
17,1,0,2,10.103280365866295,26,0,2,0,1,0,0
16,0,2,2,10.626615853463514,23,0,0,1,0,0,0
15,1,2,2,16.111616528824673,1,0,2,1,0,0,0
16,1,1,2,15.827054473046688,28,0,1,1,1,0,0
15,0,3,3,11.627331144091498,27,1,2,1,0,0,0
15,0,0,2,15.615709667309527,26,0,3,1,0,0,0
16,0,0,0,3.83546916587342,7,0,3,0,1,1,0
17,1,1,1,1.0012905418658868,0,0,2,0,0,0,0
18,0,2,2,17.472676452694003,0,0,0,0,1,0,0
16,1,1,3,1.5110898752553914,3,0,3,0,0,0,0
15,0,0,3,4.933768594879946,6,0,1,1,0,0,0
15,1,1,3,13.906378992487692,8,0,0,1,0,1,0
16,1,0,1,8.188958752546183,15,1,3,0,0,0,0
17,0,0,2,17.526279398310177,4,0,4,0,0,0,0
17,1,1,2,5.959595893245391,1,1,2,1,0,0,0
15,1,2,1,0.2374269333871859,27,0,0,0,1,0,0
15,0,0,0,6.013112811214882,22,0,3,0,0,0,0
17,1,0,3,11.561500983696632,10,0,0,1,0,0,0
18,0,0,1,7.518767508065867,17,1,3,0,0,0,0
16,0,0,1,10.697455115175105,24,0,2,1,0,0,1
15,0,2,0,17.531962376700374,24,0,2,1,0,0,0
15,0,3,3,18.24970108460737,18,1,2,0,0,0,1
17,1,0,2,5.319481293082243,12,0,4,0,1,0,0
16,1,2,2,9.242809465398016,23,1,3,1,0,0,0
17,1,2,3,10.982880304829024,10,0,2,0,1,1,0
16,0,2,1,18.982249137764946,19,0,3,0,0,0,0
16,1,0,2,19.972346383287693,18,0,2,1,0,0,0
16,1,3,0,4.708144976830533,16,1,3,0,0,0,0
15,0,0,1,14.539597426916307,4,0,3,0,1,0,0
18,0,0,3,7.560621244663903,12,0,0,0,0,0,0
17,1,0,2,0.1621639377242645,29,0,2,0,0,0,0
18,0,0,1,0.1850504487180471,26,0,4,0,0,0,0
17,0,0,1,9.211320151245117,19,1,4,0,1,1,1
16,0,0,2,9.766698260086692,0,0,0,0,1,0,0
15,0,0,0,0.4513939314688531,9,0,1,0,0,0,0
18,1,2,1,13.73854833548605,7,0,4,1,0,0,1
15,0,2,1,5.880067771899062,23,0,2,1,1,0,0
17,0,0,1,11.197862030718987,28,0,2,0,1,0,0
15,0,2,3,6.018381463308375,7,0,1,0,0,0,0
15,0,2,1,3.342686297386144,18,1,3,1,1,0,0
18,0,2,1,8.143474771977505,5,1,1,1,0,0,1
16,0,0,2,4.645467295810015,11,0,1,1,0,0,0
15,0,1,3,10.69601953838336,27,1,1,1,0,0,0
16,0,3,1,3.976570605729599,6,0,4,0,0,0,0
17,1,1,0,10.168119532892542,15,0,3,0,0,1,0
15,0,0,1,3.147570297377351,8,0,3,1,0,1,0
18,1,1,2,13.4194941897157,20,0,2,1,0,0,0
17,0,1,2,15.07875368882848,24,0,4,0,0,1,0
17,0,1,3,2.2078846849986755,21,1,3,0,0,0,0
18,0,0,4,9.356048240746784,9,1,3,0,0,0,0
15,0,0,2,1.4174340130974716,9,0,4,0,1,0,0
15,1,2,2,11.963648910840048,9,0,2,0,0,0,0
17,0,2,2,5.288085958592907,19,1,3,1,0,0,0
15,0,0,0,10.552489136774156,28,0,4,1,0,0,0
16,1,3,4,10.349220187685823,15,0,3,1,1,0,1
18,1,0,1,18.487086923876006,0,0,2,1,0,0,0
16,0,1,1,10.981664451374458,16,0,0,0,0,0,0
15,1,2,2,11.659969594366313,29,0,3,1,1,1,0
17,1,2,1,8.033062515287606,25,1,2,1,0,1,0
18,1,3,2,18.981592063656336,20,1,1,0,0,1,0
15,0,0,2,15.543718188792193,28,0,3,1,0,1,0
15,0,2,2,5.708105806056832,13,1,2,0,1,0,0
17,0,0,3,16.88419171552464,18,0,2,1,0,0,0
17,1,2,1,8.6479272037018,20,0,3,0,1,0,0
16,0,2,2,16.57334287067188,20,1,2,0,0,1,0
18,1,1,2,16.45776136587004,16,0,0,0,1,0,1
18,0,0,2,3.777403735257088,13,0,2,0,0,0,0
17,0,2,2,14.022822627671538,7,0,0,0,0,0,0
16,1,0,1,5.812859386130622,20,1,1,0,0,0,0
18,0,0,2,5.949853399853364,20,1,0,0,0,0,0
17,1,2,1,5.926961537611614,8,1,1,0,0,0,0
15,1,0,3,14.511364951198964,7,0,2,0,1,0,1
18,0,2,1,4.596520835850722,12,1,2,1,0,0,0
16,1,0,2,0.0181167049218045,16,0,4,1,0,1,0
16,0,0,0,14.304737069652662,18,1,2,1,0,0,0
16,0,2,1,3.423694876702505,27,0,3,1,0,0,0
15,1,1,2,2.089647906156693,6,0,2,0,1,1,0
18,0,0,3,4.750322411881203,16,0,3,0,0,0,0
18,1,2,2,7.598010446454079,0,1,3,0,0,0,0
15,0,1,3,9.518126549464014,4,1,2,1,0,0,0
18,0,1,2,0.8914008142526164,24,0,1,1,0,0,0
15,0,0,2,19.411466652547208,5,0,2,0,0,0,1
15,0,2,1,14.321261068391165,25,1,3,0,0,0,0
15,0,2,3,6.463881306486723,1,0,2,1,1,0,0
16,1,2,1,6.373945145707946,26,1,3,0,1,0,0
18,1,0,3,8.970850987369188,24,1,1,0,1,0,0
15,1,2,3,12.52489645526066,15,0,0,1,1,0,0
18,1,1,3,2.927461331779355,21,0,2,0,0,0,0
16,1,1,2,3.7785962752990474,4,0,3,1,0,0,1
15,1,0,2,17.18869165667102,4,0,2,0,1,0,0
17,0,2,2,5.125098477781451,11,0,3,1,1,0,0
16,0,2,1,7.603899959503551,2,1,1,1,0,1,0
17,1,0,2,17.42543701900234,29,0,2,0,0,0,0
18,1,0,0,13.26295658799645,15,0,3,1,0,0,0
18,0,2,2,6.834237586833767,5,0,3,1,0,0,0
16,0,0,1,13.673990914492416,14,0,1,1,0,0,0
18,0,3,1,0.3936643076282742,14,1,2,0,1,1,1
17,1,1,1,14.712853200227304,28,0,3,0,0,0,0
15,1,1,2,9.74032081032479,15,0,0,0,0,0,0
15,1,0,2,16.263642945689224,19,1,3,1,0,1,0
15,0,0,0,19.092753040129367,12,0,2,1,0,0,1
16,0,3,2,18.515770989891365,11,0,1,0,0,0,0
18,1,0,1,18.18530086910681,9,0,3,0,1,0,0
17,1,2,2,10.243399118677743,13,1,1,1,1,0,1
18,0,0,2,7.202842282778761,1,0,4,0,1,0,0
18,0,0,2,9.300706494613456,28,1,3,0,0,0,0
18,0,0,2,13.797920066267215,2,1,3,0,0,0,0
15,0,1,1,17.679955537423734,8,0,0,0,1,0,0
17,1,3,2,4.139726060002391,10,0,4,1,0,0,0
17,0,0,2,18.36386316923406,10,0,3,0,1,0,1
18,0,0,2,16.303604639397783,24,0,1,0,1,0,1
15,0,0,2,19.57712030356469,21,1,2,1,0,0,0
15,1,1,0,17.605035465633744,9,0,1,0,0,0,0
17,1,0,2,5.598746593838133,25,0,4,0,0,0,0
15,0,2,2,2.119118226880954,13,1,3,1,0,0,0
15,0,1,1,2.2448214398317723,8,0,4,1,0,0,0
15,0,1,0,5.8244663715655225,19,0,3,0,1,0,0
16,1,0,0,12.283674479690784,26,0,2,0,1,0,0
